Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2019/10/28,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
United Arab Emirates,ARE,"Population, total",SP.POP.TOTL,3134062,3302719,3478777,3711932,4068570,4588225,5300174,6168838,7089487,7917372,8549988,8946777,9141596,9197910,9214175,9262900,9360980,9487203,9630959,
United Arab Emirates,ARE,Population growth (annual %),SP.POP.GROW,5.510421986,5.241614185,5.193472662,6.487170055,9.173909057,12.02016527,14.42464112,15.17708393,13.91024929,11.04463501,7.687054686,4.536347626,2.154163159,0.614129704,0.176677484,0.52741154,1.053281129,1.339385202,1.50389676,
United Arab Emirates,ARE,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,11.2,10.9,10.6,10.3,10,9.7,9.4,9.2,8.9,8.7,8.5,8.3,8.1,8,7.9,7.8,7.8,7.7,7.6,
United Arab Emirates,ARE,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,80.28414,76.57745,80.73299,,,,,97.45089,,,,,93.94156,95.68699,99.14915,103.5202,,,,
United Arab Emirates,ARE,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,,,,,,,,,,,,,,,,,0.96095,0.95133,,
United Arab Emirates,ARE,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.262650093,2.238200162,2.203322589,1.927683933,1.665361909,1.395413347,1.094244002,0.976671168,0.827305464,1.036886889,0.763452742,0.671910149,0.638882185,0.643763044,0.639504607,0.740999247,0.776054568,0.763056697,0.738821042,
United Arab Emirates,ARE,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,,,,,,,,,,,,,,,,,,,,16
United Arab Emirates,ARE,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,,,,,,,,,,,,,,,,,9.235667522,15.04389477,15.04389477,
United Arab Emirates,ARE,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,,,,,,,,,4.269708103,11.27035386,11.27035386,
United Arab Emirates,ARE,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,13.07,17.95492064,17.95492064,
United Arab Emirates,ARE,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,1556,,,,,1866.666667,,,,,,,,,,,,
United Arab Emirates,ARE,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,2.334,,,,,2.8,,,,,,,,,,,,,,
United Arab Emirates,ARE,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,59.63471686,60.43375171,61.2841237,61.35319828,59.80491917,56.65463224,52.51659662,48.39943925,45.18270504,43.4019268,43.12341725,43.57886645,45.10730949,47.40988986,50.05574563,52.66786859,55.12948431,57.54529549,59.97247003,
United Arab Emirates,ARE,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,14.74596427,,,,,,,,,,14.78463648,,,,,,,,,
United Arab Emirates,ARE,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,13.06079975,,,,,,,,,,13.16580722,,,,,,,,,
United Arab Emirates,ARE,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,1.685164516,,,,,,,,,,1.618829257,,,,,,,,,
United Arab Emirates,ARE,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,-9.665,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,660.1,,,,,796.2,,,941.4,,1038,,,,,,,,,
United Arab Emirates,ARE,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,218,,,,,267.9,,,337.6,,384,,,,,,,,,
United Arab Emirates,ARE,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,43.2457822,10.31118493,19.75245382,27.97719489,30.18850144,32.25933746,33.46172988,37.58573267,34.33724118,75.2736525,124.7292924,126.9765853,129.2238782,,,,,,,
United Arab Emirates,ARE,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,1507.9144,1161.2197,1260.6057,1347.1856,1370.4635,1392.2627,1404.92,1448.3324,1414.1363,1845.0642,2365.672,2389.32872,2412.98544,,,,,,,
United Arab Emirates,ARE,Methane emissions (% change from 1990),EN.ATM.METH.ZG,49.43921799,46.89695722,52.42246068,61.40305747,65.75040423,67.34822872,75.86652947,80.34029105,79.75452006,84.0879024,88.20667353,90.08874026,91.970807,,,,,,,
United Arab Emirates,ARE,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,20332.7,19986.8,20738.6,21960.5,22552,22769.4,23928.4,24537.1,24457.4,25047,25607.4,25863.474,26119.548,,,,,,,
United Arab Emirates,ARE,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,0,,,,,0,,,0,,0,,,,,,,,,
United Arab Emirates,ARE,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,59.20383584,58.64976331,74.90027001,84.95768116,93.10650035,97.75238359,109.4348989,131.7099741,150.1959977,151.6217263,166.3875175,174.960603,182.6106793,,,,,,,
United Arab Emirates,ARE,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,115420.5144,115018.8197,126800.2057,134091.6856,139999.4635,143367.6627,151837.32,167986.4324,181388.5363,182422.1692,193127.1576,199342.5226,204888.719,,,,,,,
United Arab Emirates,ARE,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,3.78250591,6.146572104,8.156028369,11.93853428,21.04018913,26.00472813,38.06146572,44.91725768,51.41843972,59.8108747,68.43971631,68.43971631,68.43971631,,,,,,,
United Arab Emirates,ARE,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,4.065466309,-81.42796631,113.1268997,146.9400177,354.3073425,213.7680969,412.6977844,5477.98259,-3384.513794,-8246.026868,-5997.487247,-5645.832835,-10935.14254,,,,,,,
United Arab Emirates,ARE,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0,0.079548742,0.480540283,0.446183416,0.479259091,0.539874976,0.979840739,0.429892392,0.992752441,0.644062616,1.603046472,1.143718415,3.20159664,4.18241966,3.742127999,,,,,
United Arab Emirates,ARE,CO2 emissions from solid fuel consumption (kt),EN.ATM.CO2E.SF.KT,0,80.674,407.037,476.71,542.716,627.057,1213.777,583.053,1562.142,1081.765,2577.901,1892.172,5647.18,7139.649,7909.719,,,,,
United Arab Emirates,ARE,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,0.34762299,0.308874485,0.251851196,0.29197772,0.282444813,0.276283806,0.268271843,0.284659679,0.320045617,0.360516804,0.339730925,0.326855492,0.333523862,0.307256629,0.364417603,,,,,
United Arab Emirates,ARE,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,0.43685005,0.379824503,0.304880196,0.347011306,0.326881246,0.310091762,0.292255161,0.301995614,0.333058156,0.372336331,0.346827577,0.326855492,0.327247745,0.296275414,0.344868935,,,,,
United Arab Emirates,ARE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,35.91576427,30.70638223,24.34879643,28.78331607,27.83302905,25.3144861,23.37186043,21.98593349,22.19548989,21.21405954,18.80851973,18.49161681,19.29492038,18.55923617,22.93960631,,,,,
United Arab Emirates,ARE,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,41.44839719,34.49522708,12.18234556,27.07646897,25.8767527,26.22024373,25.60610994,24.93916617,22.30430426,24.99399603,18.91959684,13.54065077,16.09114156,10.11342155,31.09245155,,,,,
United Arab Emirates,ARE,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,46655.241,34983.18,10318.938,28928.963,29302.997,30454.435,31719.55,33824.408,35096.857,41979.816,30425.099,22401.703,28382.58,17264.236,65719.974,,,,,
United Arab Emirates,ARE,CO2 emissions (kt),EN.ATM.CO2E.KT,112562.232,101414.552,84704.033,106841.712,113240.627,116148.558,123874.927,135627.662,157354.637,167959.601,160812.618,165440.372,176386.367,170706.184,211369.547,,,,,
United Arab Emirates,ARE,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.567824498,0.504530784,0.411386137,0.476930776,0.461359256,0.451295565,0.43820843,0.464977127,0.52277826,0.588885889,0.55493321,0.533901845,0.544794289,0.501888098,0.595257645,,,,,
United Arab Emirates,ARE,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,53.64216836,61.11512872,82.15074246,67.644838,68.11955571,67.40544295,66.70317634,67.36873412,68.56516977,67.6134751,72.73224791,78.74589946,75.23960001,79.96648909,60.4639059,,,,,
United Arab Emirates,ARE,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,60380.822,61979.634,69584.992,72272.903,77139.012,78290.45,82628.511,91370.639,107890.474,113563.323,116962.632,130277.509,132712.397,136507.742,127802.284,,,,,
United Arab Emirates,ARE,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,3.570888471,2.522618522,2.124217923,2.723416204,2.705697895,2.610201549,2.681400144,2.704980593,2.652693668,2.801514339,2.606784353,2.571505089,2.57912316,2.440450679,2.999268692,,,,,
United Arab Emirates,ARE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,10057.93504,12172.42399,11462.47575,10568.8275,10286.82068,9698.2879,8716.289692,8127.945004,8367.15153,7572.354438,7215.218899,7190.970335,7481.193875,7604.839686,7648.399884,,,,,
United Arab Emirates,ARE,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,12314.05122,12133.63898,12502.66976,12366.06705,11958.99296,12279.91217,11693.38969,11451.91363,11294.18814,10618.80129,10609.95641,10287.05645,10416.01488,10724.50154,11088.35029,,,,,
United Arab Emirates,ARE,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2011 PPP)",EG.USE.COMM.GD.PP.KD,97.34915906,122.4420112,118.561845,107.2100988,104.3888946,105.8476907,100.0491641,105.2353867,120.6492936,128.6864033,130.3256728,127.1066869,129.3167645,125.9015934,121.5021528,,,,,
United Arab Emirates,ARE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.076377173,0.064705856,0.066607545,0.066360533,0.100562138,0.105394829,0.117608668,0.114585957,0.110343115,0.106410818,0.108121925,0.108040123,0.104984898,0.111770805,0.145671401,0.137108046,,,,
United Arab Emirates,ARE,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094142456,0.258307016,0.232401112,,,,
United Arab Emirates,ARE,"Electricity production from renewable sources, excluding hydroelectric (kWh)",EG.ELC.RNWX.KH,0,0,0,0,0,0,0,0,0,0,0,0,0,100000000,301000000,296000000,,,,
United Arab Emirates,ARE,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094142456,0.258307016,0.232401112,,,,
United Arab Emirates,ARE,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,3.089325055,2.798109886,2.763786922,2.744186047,2.335120285,2.135160961,2.032410736,1.863190813,1.705309529,1.588773696,1.478593648,1.400082714,1.3791423,1.309521568,1.264073871,1.242089726,,,,
United Arab Emirates,ARE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
United Arab Emirates,ARE,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,96.91067494,97.20189011,97.23621308,97.25581395,97.66487971,97.86483904,97.96758926,98.13680919,98.29469047,98.4112263,98.52140635,98.59991729,98.6208577,98.59633598,98.47761911,98.52550916,,,,
United Arab Emirates,ARE,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
United Arab Emirates,ARE,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
United Arab Emirates,ARE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
United Arab Emirates,ARE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-0.485281533,1.14589217,0.086781366,3.422662713,6.767152113,6.034831061,5.765437532,5.500439718,1.604874609,0.447367364,3.035594892,2.039574748,2.55389516,2.503133911,2.746345355,2.387619324,2.690073033,2.706455126,2.507439676,
United Arab Emirates,ARE,Cereal yield (kg per hectare),AG.YLD.CREL.KG,17504.7,17476.9,18064.6,20927.8,20373.6,20215.2,20900.8,21428.6,22265.9,22581.9,17871.4,22276.8,11528.5,15805.3,12542.9,26761.7,28130.1,23576.3,,
United Arab Emirates,ARE,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,,,78,,,,,78,,,,,78,,78,,,,,
United Arab Emirates,ARE,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,,,,,,,,,,,19.12912216,18.06861461,12.60151872,20.65556784,21.29032258,21.35121342,21.5534994,,,
United Arab Emirates,ARE,Forest area (% of land area),AG.LND.FRST.ZS,4.364967615,4.370599745,4.376231875,4.381864435,4.387496566,4.393128696,4.408054035,4.422979374,4.437904712,4.452830051,4.46775539,4.482680729,4.497606497,4.512531836,4.527457175,4.542382513,4.557307852,,,
United Arab Emirates,ARE,Forest area (sq. km),AG.LND.FRST.K2,3100,3103.999939,3107.999878,3112.000122,3116.000061,3120,3130.599976,3141.199951,3151.799927,3162.399902,3172.999878,3183.599854,3194.200134,3204.80011,3215.400085,3226.000061,3236.600037,,,
United Arab Emirates,ARE,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,4.813372718,,,,,,,,,,4.813372718,,,,,,,,,
United Arab Emirates,ARE,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,1.513737091,,,,,,,,,,1.513737091,,,,,,,,,
United Arab Emirates,ARE,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,1198.020996,,,,,,,,,,1198.020996,,,,,,,,,
United Arab Emirates,ARE,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,3.299635627,,,,,,,,,,3.299635627,,,,,,,,,
United Arab Emirates,ARE,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,2611.439453,,,,,,,,,,2611.439453,,,,,,,,,
United Arab Emirates,ARE,Arable land (% of land area),AG.LND.ARBL.ZS,0.844832442,0.999718389,1.056040552,0.901154604,0.887074064,0.957476767,0.712475338,0.627992093,0.726555878,0.702619002,0.712475338,0.635032364,0.522388038,0.528020276,0.61954379,0.620951823,0.626584061,,,
United Arab Emirates,ARE,Agricultural land (% of land area),AG.LND.AGRI.ZS,7.772458462,7.983666573,8.039988736,7.871022247,7.871022247,7.913263869,7.654181577,7.569698333,7.668262118,5.532244352,5.594198645,5.540692763,5.374542554,5.412559756,5.456209518,5.460433509,5.474514049,,,
United Arab Emirates,ARE,Agricultural land (sq. km),AG.LND.AGRI.K2,5520,5670,5710,5590,5590,5620,5435.999756,5375.999756,5445.999756,3928.999939,3972.999878,3935,3817.000122,3843.999939,3875,3877.999878,3887.999878,,,
Argentina,ARG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,89.142,89.329,89.51,89.686,89.86,90.031,90.2,90.366,90.53,90.691,90.849,90.99,91.121,91.249,91.377,91.503,91.627,91.749,91.87,
Argentina,ARG,Urban population,SP.URB.TOTL,32867357,33297967,33728934,34159485,34588886,35015695,35439470,35861110,36284569,36714245,37055902,37543830,38027774,38509756,38990109,39467043,39940546,40410674,40877099,
Argentina,ARG,Urban population growth (annual %),SP.URB.GROW,1.313953679,1.301636729,1.285970059,1.268424803,1.24921239,1.226397296,1.202978122,1.182725064,1.173913307,1.177227242,0.926281041,1.308141316,1.280773703,1.25948243,1.239638679,1.215797063,1.192602919,1.170195959,1.147602159,
Argentina,ARG,"Population, total",SP.POP.TOTL,36870787,37275652,37681749,38087868,38491972,38892931,39289878,39684295,40080160,40482788,40788453,41261490,41733271,42202935,42669500,43131966,43590368,44044811,44494502,
Argentina,ARG,Population growth (annual %),SP.POP.GROW,1.100583725,1.092079483,1.083551371,1.07199404,1.055389384,1.036281168,1.01544167,0.998858904,0.99259313,0.999544734,0.752213052,1.15305928,1.136905694,1.1191092,1.099461091,1.078001344,1.057181578,1.037133897,1.015808349,
Argentina,ARG,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,5.7,9.4,14,6.8,5.2,3.7,3.2,2.6,2.6,2.5,2.2,0.9,0.8,0.7,0.7,,0.7,0.5,,
Argentina,ARG,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,,,,,,2.3,,,,,,,,,,,,,,
Argentina,ARG,"Community health workers (per 1,000 people)",SH.MED.CMHW.P3,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,19.6,18.9,18.3,17.7,17.1,16.5,16.1,15.7,15.3,14.9,14.4,13.9,13.3,12.6,12,11.5,10.9,10.4,9.9,
Argentina,ARG,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,97.34647,96.82166,100.51583,98.16794,96.57995,94.64183,97.10248,99.86782,103.14217,103.30387,103.5674,103.8877,103.3522,101.645,103.1064,102.9737,103.8936,99.96276,,
Argentina,ARG,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.01587,1.01779,1.0181,1.02208,1.02779,1.033,1.04022,1.04638,1.05001,1.04754,1.03598,1.0402,1.03461,1.03136,1.03123,1.02838,1.02081,1.01963,,
Argentina,ARG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,4.679910944,4.568589609,10.20664671,10.32816694,8.36248661,7.938754274,6.935572291,7.452353946,7.318954597,5.273623469,7.132167451,6.99873377,5.781744207,6.052918437,6.712703514,5.156685902,6.26456582,5.478382229,6.140205872,
Argentina,ARG,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Ease of doing business index (1=most business-friendly regulations),IC.BUS.EASE.XQ,,,,,,,,,,,,,,,,,,,,126
Argentina,ARG,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,,,,,,,,,,,,,,,,,7.528593349,7.40512875,7.40512875,
Argentina,ARG,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,,,,,,,,,4.01993961,3.796992436,3.796992436,
Argentina,ARG,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,8.89,8.808251416,8.808251416,
Argentina,ARG,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,,,,,,,,,,,,,12.90753425,,12.90753425,,,,,
Argentina,ARG,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,,,,,,,,,,,,37.69,,,,,,,,
Argentina,ARG,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,42.96681544,42.96381187,43.02494823,43.12884355,43.24111791,43.36056339,43.49036156,43.62794652,43.76966559,43.9073712,44.15555304,44.05329279,43.87536026,43.70556218,43.54593093,43.39671649,43.25798764,43.1279998,43.00810244,
Argentina,ARG,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,3.051326193,,,,,,,,,,3.028912698,,,,,,,,,
Argentina,ARG,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,2.04264637,,,,,,,,,,2.064850675,,,,,,,,,
Argentina,ARG,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,1.008679823,,,,,,,,,,0.964062023,,,,,,,,,
Argentina,ARG,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,,,,,,,,,,0.167189951,,,,,,,,,,
Argentina,ARG,GHG net emissions/removals by LUCF (Mt of CO2 equivalent),EN.CLC.GHGR.MT.CE,-43.2979,,,,,,,,,,,,,,,,,,,
Argentina,ARG,Disaster risk reduction progress score (1-5 scale; 5=best),EN.CLC.DRSK.XQ,,,,,,,,,,,,3.25,,,,,,,,
Argentina,ARG,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,224,,,,,346.2,,,405,,444,,,,,,,,,
Argentina,ARG,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,121.8,,,,,100.6,,,127.4,,134,,,,,,,,,
Argentina,ARG,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,9.321154078,16.26171985,14.96760694,27.35584081,24.55917267,29.88934047,32.88479337,37.81739165,40.43137097,15.94704438,35.15431975,36.50586294,37.85740614,,,,,,,
